kepid,kepoi_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_duration,koi_depth,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_impact,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec
8414907,"K01134.01","FALSE POSITIVE",100.3039228,0.0004708,-0.0004708,8.702,5450,29.55,3.1,-2.53,313.0,2.26,1.256,63.20,5055.00,4.566,0.7720,284.519620,44.453941
8414907,"K01134.02","FALSE POSITIVE",200.61103346,,,7.13,,,,,,,,,,,,284.519620,44.453941
8397446,"K01135.01","FALSE POSITIVE",0.986620248,1.497e-06,-1.497e-06,3.9722,1345.8,43.98,12,-12.01,2308.0,6719.67,1.252,117.70,6243.00,4.176,1.3850,301.400670,44.318039
3442055,"K01218.01","CONFIRMED",29.6193891,0.0001103,-0.0001103,4.9595,314.7,1.74,0.24,-0.19,580.0,26.79,0.046,42.50,5618.00,4.401,0.9960,291.019040,38.545570
4043190,"K01220.01","CONFIRMED",6.40087137,2.281e-05,-2.281e-05,2.5561,133.6,1.91,0.33,-0.5,1109.0,357.44,0.861,24.40,5426.00,4.107,1.4210,287.307860,39.144730
3640905,"K01221.01","CONFIRMED",30.1599411,0.0001761,-0.0001761,7.874,175.9,4.54,0.3,-0.61,836.0,115.69,0.802,32.30,5010.00,3.620,3.0510,290.107180,38.702229
3640905,"K01221.02","CONFIRMED",51.0771048,0.0005573,-0.0005573,11.233,141.5,3.66,0.24,-0.49,702.0,57.28,0.498,24.10,5010.00,3.620,3.0510,290.107180,38.702229
6613006,"K01223.01","FALSE POSITIVE",7.388833611,8.07e-07,-8.07e-07,5.62857,13063.5,10.66,3.06,-0.96,877.0,139.94,0.799,1509.30,5845.00,4.558,0.8380,293.812900,42.048710
6606653,"K01224.01","FALSE POSITIVE",2.698021895,2.615e-06,-2.615e-06,23.192,6721.2,52.51,16.96,-6.07,1582.0,1481.76,1.3,647.10,6568.00,4.360,1.2110,291.986940,42.037651
10925104,"K00156.01","CONFIRMED",8.041347775,8.915e-06,-8.915e-06,2.6332,591,1.29,0.08,-0.07,507.0,15.59,0.26,77.50,3980.00,4.722,0.5400,294.121430,48.349522
10538176,"K01301.02","CONFIRMED",37.5142128,0.0002007,-0.0002007,5.303,935,2.68,0.22,-0.18,478.0,12.38,0.366,28.90,5291.00,4.489,0.8820,293.146480,47.729649
10858691,"K01306.01","CONFIRMED",1.796320953,5.889e-06,-5.889e-06,1.9139,210.9,1.2,0.12,-0.1,1367.0,827.82,0.015,22.10,5576.00,4.503,0.8290,290.676150,48.294289
10858691,"K01306.02","CONFIRMED",3.468073,1.599e-05,-1.599e-05,2.361,243.9,1.29,0.13,-0.1,1098.0,343.57,0.143,20.60,5576.00,4.503,0.8290,290.676150,48.294289
8972058,"K00159.01","CONFIRMED",8.99088621,1.135e-05,-1.135e-05,4.2447,469.7,2.78,0.46,-0.39,960.0,200.35,0.77,93.60,5881.00,4.315,1.1710,297.711850,45.261921
10858691,"K01306.03","CONFIRMED",5.9142668,3.342e-05,-3.342e-05,2.661,253.2,1.31,0.14,-0.1,919.0,168.51,0.04,17.40,5576.00,4.503,0.8290,290.676150,48.294289
10858691,"K01306.04","CONFIRMED",29.2214959,0.0002267,-0.0002267,4.014,394,1.81,0.18,-0.14,539.0,20.03,0.779,14.60,5576.00,4.503,0.8290,290.676150,48.294289
10973814,"K01307.01","CONFIRMED",44.8520997,0.0001558,-0.0001558,3.5729,780.8,3.35,0.51,-0.42,513.0,16.35,0.807,33.00,5514.00,4.345,1.0710,290.927460,48.443550
10713616,"K01311.01","CONFIRMED",83.5781976,0.000278,-0.000278,7.2487,630.8,6.63,0.88,-2.06,655.0,43.62,0.544,54.90,6056.00,3.788,2.5620,283.532960,48.094261
10963242,"K01312.01","CONFIRMED",6.1469956,2.368e-05,-2.368e-05,3.3153,249.6,2.04,0.34,-0.27,1164.0,433.72,0.083,25.80,6110.00,4.285,1.2960,284.910490,48.431641
8972058,"K00159.02","CONFIRMED",2.403640701,7.54e-06,-7.54e-06,1.4012,74.9,1.24,0.2,-0.17,1489.0,1164.85,0.918,16.30,5881.00,4.315,1.1710,297.711850,45.261921
10785538,"K01313.01","FALSE POSITIVE",0.522457732,4.4e-07,-4.4e-07,0.8907,143.8,1.52,0.43,-0.19,2308.0,6715.55,0.967,48.20,5991.00,4.459,0.9540,286.665680,48.144581
10585852,"K01314.01","CONFIRMED",8.57504983,5.684e-05,-5.684e-05,8.653,160.6,4.26,0.25,-0.41,1374.0,841.68,0.129,36.90,4986.00,3.462,3.4640,285.221100,47.881378
10928043,"K01315.01","CANDIDATE",6.84639884,1.924e-05,-1.924e-05,3.4919,149.7,1.9,0.35,-0.28,1132.0,387.84,0.9,36.30,6065.00,4.251,1.3100,295.293850,48.374802
10794087,"K01316.01","CONFIRMED",7.64970832,4.366e-05,-4.366e-05,6.625,55.4,1.43,0.23,-0.31,1144.0,404.99,0.898,28.50,5855.00,4.125,1.6130,290.552370,48.126263
4079535,"K01322.01","FALSE POSITIVE",17.72724392,1.399e-05,-1.399e-05,4.1073,16878,14.77,4.91,-1.65,741.0,71.06,0.825,109.70,6181.00,4.464,1.0060,296.735020,39.187801
6631721,"K00160.01","CANDIDATE",13.73808249,2.002e-05,-2.002e-05,3.354,660.7,3.84,1.09,-0.73,912.0,163.52,0.957,68.40,6375.00,4.292,1.1780,298.183620,42.013130
4076098,"K01323.01","CONFIRMED",3.990105908,1.431e-06,-1.431e-06,2.4108,6154.9,7.45,2.18,-0.73,1124.0,378.53,0.582,247.80,5926.00,4.519,0.9130,296.081850,39.161621
4551328,"K01324.01","FALSE POSITIVE",0.52205862,2.01e-07,-2.01e-07,2.0847,1381.3,27.16,5.14,-3.15,2022.0,3951.57,1.24,169.00,5359.00,4.478,0.8780,288.653590,39.664310
4282872,"K01325.01","CONFIRMED",10.035381809,6.475e-06,-6.475e-06,3.4062,2829.7,4.42,1.13,-0.38,786.0,90.33,0.079,150.90,5813.00,4.561,0.8330,296.235110,39.370338
4639868,"K01326.01","FALSE POSITIVE",53.100942624,3.217e-06,-3.217e-06,2.2868,19981.1,24.02,2.89,-2.89,464.0,10.93,0.988,1108.50,5465.00,4.396,0.9730,286.834870,39.760849
4274548,"K01331.01","CANDIDATE",6.80082032,2.28e-05,-2.28e-05,1.9883,699.9,1.88,0.23,-0.12,697.0,55.83,0.597,25.50,4805.00,4.633,0.6880,294.508420,39.398682
5084942,"K00161.01","CONFIRMED",3.105507835,1.149e-06,-1.149e-06,1.7458,904.6,2.68,0.17,-0.1,980.0,217.91,0.799,178.60,4989.00,4.585,0.7910,287.051730,40.211552
4455231,"K01332.01","CONFIRMED",19.30581662,7.889e-05,-7.889e-05,4.2902,709.1,4,0.62,-0.93,815.0,104.41,0.001,36.30,5661.00,4.090,1.5220,288.916440,39.594711
4455231,"K01332.02","CONFIRMED",6.09747233,5.337e-05,-5.337e-05,3.431,217.6,2.22,0.34,-0.52,1197.0,485.84,0.012,17.40,5661.00,4.090,1.5220,288.916440,39.594711
4455231,"K01332.03","CONFIRMED",56.637918,0.0007039,-0.0007039,6.172,589.7,3.68,0.57,-0.85,570.0,24.87,0.298,20.90,5661.00,4.090,1.5220,288.916440,39.594711
4285107,"K01333.01","FALSE POSITIVE",2.243016513,4.519e-06,-4.519e-06,2.721,299.6,1.37,0.26,-0.12,1167.0,438.46,0.737,59.10,5462.00,4.614,0.7320,296.653080,39.322689
4150624,"K01334.01","FALSE POSITIVE",8.6531216,3.451e-05,-3.451e-05,4.39,654.8,22.58,5.25,-1.64,772.0,84.05,1.214,35.70,5421.00,4.564,0.8520,289.743900,39.286301
8107380,"K00162.01","CONFIRMED",14.00640392,1.731e-05,-1.731e-05,4.6919,716.4,3.11,0.45,-0.41,807.0,100.09,0.568,109.30,5788.00,4.323,1.1240,295.163820,43.963039
4077526,"K01336.04","CONFIRMED",4.45814897,2.897e-05,-2.897e-05,2.867,188.1,1.61,0.52,-0.22,1212.0,511.60,0.754,14.30,6100.00,4.376,1.0830,296.358670,39.115189
4243911,"K01337.01","CONFIRMED",1.922799706,4.693e-06,-4.693e-06,1.8604,259.7,1.28,0.11,-0.05,1215.0,514.44,0.036,30.10,5194.00,4.559,0.8150,285.617460,39.379532
4466677,"K01338.01","CONFIRMED",3.222975318,9.285e-06,-9.285e-06,2.9247,232.7,1.47,0.4,-0.21,1239.0,558.65,0.33,31.30,5823.00,4.427,0.9600,292.276120,39.550179
4466677,"K01338.02","CANDIDATE",42.0370662,0.0004278,-0.0004278,6.282,266.8,1.66,0.45,-0.24,527.0,18.16,0.672,14.70,5823.00,4.427,0.9600,292.276120,39.550179
4466677,"K01338.03","CANDIDATE",21.0112068,0.0002907,-0.0002907,4.507,163.6,1.4,0.38,-0.2,663.0,45.79,0.853,10.20,5823.00,4.427,0.9600,292.276120,39.550179
4135665,"K01339.01","CONFIRMED",4.16811839,1.602e-05,-1.602e-05,2.8084,263,2.28,0.35,-0.44,1277.0,628.73,0.709,26.70,5689.00,4.202,1.3130,284.582550,39.220211
11446443,"K00001.01","CONFIRMED",2.470613377,2.7e-08,-2.7e-08,1.74319,14230.9,13.04,0.51,-0.51,1339.0,761.46,0.818,4304.30,5820.00,4.457,0.9640,286.808470,49.316399
10666592,"K00002.01","CONFIRMED",2.204735417,4.3e-08,-4.3e-08,3.88864,6674.7,16.1,0.81,-0.91,2048.0,4148.92,0.224,5945.90,6440.00,4.019,1.9520,292.247280,47.969521
11913073,"K00011.01","FALSE POSITIVE",3.747838198,3.896e-06,-3.896e-06,5.0642,616,13.65,3.11,-1.04,1031.0,266.76,1.121,138.20,5514.00,4.569,0.8260,291.061520,50.265129
10984090,"K00112.02","CONFIRMED",3.709214104,6.536e-06,-6.536e-06,2.6302,131.1,1.16,0.17,-0.12,1206.0,500.46,0.051,50.60,5833.00,4.407,1.0220,295.648710,48.495560
10265898,"K00732.01","CONFIRMED",1.260258822,6.75e-07,-6.75e-07,1.8594,1130.7,3.57,0.94,-0.3,1569.0,1435.82,0.791,128.20,5550.00,4.500,0.9540,288.327910,47.381592
10265898,"K00732.02","CANDIDATE",3.29534567,2.569e-05,-2.569e-05,1.902,141.9,1.23,0.32,-0.1,1139.0,397.37,0.729,10.40,5550.00,4.500,0.9540,288.327910,47.381592
10265898,"K00732.03","CONFIRMED",5.25449393,5.613e-05,-5.613e-05,3.078,169,1.41,0.38,-0.11,975.0,213.25,0.837,12.60,5550.00,4.500,0.9540,288.327910,47.381592
10272442,"K00734.02","CANDIDATE",70.2780911,0.0003567,-0.0003567,2.466,781.6,2.54,0.75,-0.23,434.0,8.38,0.07,14.90,5955.00,4.520,0.9100,291.197300,47.307800
10287242,"K00735.01","CANDIDATE",22.34213536,9.353e-05,-9.353e-05,6.461,2264.4,5.19,0.54,-0.55,526.0,18.14,0.973,51.90,5237.00,4.568,0.7070,296.693360,47.392151
6721123,"K00114.01","FALSE POSITIVE",7.36178958,2.128e-05,-2.128e-05,5.022,233.7,39.21,6.45,-9.67,1342.0,767.22,1.169,47.70,6227.00,3.986,1.9580,298.864350,42.151569
10340423,"K00736.01","CONFIRMED",18.79418506,4.465e-05,-4.465e-05,3.2906,1529,2.33,0.11,-0.11,412.0,6.79,0.356,40.20,4126.00,4.668,0.6020,292.193970,47.457088
10340423,"K00736.02","CONFIRMED",6.73893544,2.687e-05,-2.687e-05,2.813,601.3,1.44,0.06,-0.07,579.0,26.64,0.043,24.20,4126.00,4.668,0.6020,292.193970,47.457088
10345478,"K00737.01","FALSE POSITIVE",14.49839316,1.349e-05,-1.349e-05,3.7343,3271.1,5.16,0.79,-0.42,607.0,32.22,0.91,125.60,5268.00,4.602,0.7350,294.121000,47.408791
10358759,"K00738.01","CONFIRMED",10.3392408,1.722e-05,-1.722e-05,3.075,1184.6,2.98,0.23,-0.15,777.0,86.46,0.15,51.40,5730.00,4.545,0.8700,298.348330,47.491230
10464078,"K00743.01","FALSE POSITIVE",19.40393776,2.068e-05,-2.068e-05,12.2155,8918.7,7.18,0.76,-0.68,523.0,17.69,0.804,214.70,5043.00,4.591,0.6800,289.258210,47.635319
9579641,"K00115.01","CONFIRMED",5.412203927,3.052e-06,-3.052e-06,2.9472,601.6,2.94,0.43,-0.38,1093.0,337.68,0.787,166.70,5779.00,4.339,1.0870,287.887330,46.276241
10480982,"K00744.01","FALSE POSITIVE",19.221388942,1.123e-06,-1.123e-06,4.79843,74284,49.29,16.03,-5,698.0,55.97,1.065,2317.00,6117.00,4.496,0.9470,295.814540,47.690350
10480982,"K00744.02","FALSE POSITIVE",2.03746414,1.472e-05,-1.472e-05,2.895,138.8,1.12,0.36,-0.12,1474.0,1118.26,0.008,14.10,6117.00,4.496,0.9470,295.814540,47.690350
10485250,"K00745.01","FALSE POSITIVE",16.46983774,1.361e-05,-1.361e-05,9.4378,10478.9,7.94,0.89,-0.89,595.0,29.61,0.292,303.40,5152.00,4.517,0.7860,297.154420,47.668701
10526549,"K00746.01","CONFIRMED",9.27358173,1.037e-05,-1.037e-05,3.2875,1288.3,2.47,0.2,-0.24,649.0,41.85,0.387,87.20,4856.00,4.583,0.6960,288.138240,47.724449
10583066,"K00747.01","CONFIRMED",6.02930329,5.509e-06,-5.509e-06,1.5821,1912.7,2.85,0.26,-0.15,678.0,50.04,0.258,65.40,4537.00,4.648,0.6720,283.710880,47.863270
9579641,"K00115.02","CONFIRMED",7.12594387,1.406e-05,-1.406e-05,3.0014,192.4,1.79,0.26,-0.23,997.0,233.31,0.898,47.10,5779.00,4.339,1.0870,287.887330,46.276241
11152159,"K00761.01","FALSE POSITIVE",2.701287801,5.634e-06,-5.634e-06,3.3827,860.4,6.54,1.64,-0.75,1222.0,527.81,1.016,48.30,5550.00,4.468,0.9100,297.923650,48.777321
11153539,"K00762.01","CONFIRMED",4.49876511,1.777e-05,-1.777e-05,3.7362,460,2.1,0.65,-0.22,1133.0,389.62,0.312,29.50,6075.00,4.486,0.9690,298.456850,48.791592
8395660,"K00116.01","CONFIRMED",13.57078281,1.585e-05,-1.585e-05,3.3539,511.7,2.64,0.4,-0.27,785.0,89.61,0.866,88.40,5854.00,4.406,1.0120,300.863980,44.337551
11242721,"K00763.01","FALSE POSITIVE",19.651209505,5.862e-06,-5.862e-06,5.2514,11766.3,12.42,3.92,-1.69,730.0,67.03,0.723,513.40,6074.00,4.391,1.0630,291.093900,48.933842
11304958,"K00764.01","CONFIRMED",41.43958662,7.557e-05,-7.557e-05,10.5989,2793.1,5.5,1.57,-0.96,516.0,16.72,0.355,141.10,5468.00,4.367,1.0460,295.555050,49.017342
11391957,"K00765.01","CONFIRMED",8.35389523,1.524e-05,-1.524e-05,2.2514,1041.6,2.52,0.54,-0.24,790.0,91.90,0.023,43.40,5592.00,4.582,0.7870,285.499240,49.277351
11403044,"K00766.01","CONFIRMED",4.125543472,3.133e-06,-3.133e-06,3.1744,1487.3,4.43,1.44,-0.51,1243.0,565.35,0.597,128.60,6174.00,4.417,1.1030,291.936160,49.253979
5792202,"K00841.01","CONFIRMED",15.33528675,1.989e-05,-1.989e-05,3.897,3081.4,5,0.49,-0.18,610.0,32.67,0.773,86.60,5251.00,4.581,0.8170,292.236760,41.085880
5792202,"K00841.02","CONFIRMED",31.33046135,3.977e-05,-3.977e-05,5.176,5073.8,6.5,0.64,-0.23,481.0,12.61,0.798,117.20,5251.00,4.581,0.8170,292.236760,41.085880
9471974,"K00119.02","CONFIRMED",190.3200468,0.0005327,-0.0005327,15.284,1141.7,7.78,0.48,-0.52,426.0,7.80,0.812,139.30,5626.00,3.907,2.0570,294.559170,46.062328
5792202,"K00841.03","CONFIRMED",6.54626149,2.668e-05,-2.668e-05,2.75,655.9,2.19,0.22,-0.08,810.0,101.78,0.644,24.80,5251.00,4.581,0.8170,292.236760,41.085880
5792202,"K00841.04","FALSE POSITIVE",269.306232,0.007251,-0.007251,14.931,1708,24,2.35,-0.85,235.0,0.72,1.219,18.10,5251.00,4.581,0.8170,292.236760,41.085880
5792202,"K00841.05","FALSE POSITIVE",499.47338,0.01187,-0.01187,12.248,1662,3.71,0.36,-0.14,191.0,0.31,0.793,15.70,5251.00,4.581,0.8170,292.236760,41.085880
5794379,"K00842.01","CONFIRMED",12.71809866,2.324e-05,-2.324e-05,3.0957,1149.4,2.31,0.17,-0.22,562.0,23.60,0.427,52.70,4702.00,4.592,0.6860,292.913120,41.060921
8226994,"K00906.03","CONFIRMED",4.14810719,3.053e-05,-3.053e-05,2.535,175.2,1.08,0.04,-0.09,938.0,182.76,0.093,12.90,5029.00,4.494,0.8380,289.594760,44.141949
8247638,"K00907.01","CONFIRMED",16.51410989,3.387e-05,-3.387e-05,4.1575,973.5,2.72,0.27,-0.24,655.0,43.57,0.395,55.90,5527.00,4.488,0.8660,296.566220,44.105862
5897826,"K00126.02","CANDIDATE",0.875197345,,,0.052,0,0.73,0.11,-0.17,2518.0,9497.39,1.004,0.00,5855.00,3.999,1.7960,297.475860,41.114288
8247638,"K00907.02","CONFIRMED",30.1329298,0.0001013,-0.0001013,5.172,1015.8,3.14,0.32,-0.27,536.0,19.55,0.839,44.80,5527.00,4.488,0.8660,296.566220,44.105862
8247638,"K00907.03","CONFIRMED",4.79090809,2.282e-05,-2.282e-05,2.603,251.3,1.36,0.14,-0.12,990.0,227.24,0.11,21.20,5527.00,4.488,0.8660,296.566220,44.105862
8247638,"K00907.04","CONFIRMED",99.6415962,0.0006637,-0.0006637,4.448,952.5,2.64,0.27,-0.23,360.0,3.97,0.028,22.70,5527.00,4.488,0.8660,296.566220,44.105862
8255887,"K00908.01","CONFIRMED",4.708326451,7.3e-07,-7.3e-07,3.16114,7912.7,10.6,2.85,-2.56,1162.0,431.02,0.061,633.40,5560.00,4.246,1.2100,298.635650,44.170940
3632418,"K00975.01","CONFIRMED",2.785821236,5.258e-06,-5.258e-06,3.5599,68.9,1.69,0.11,-0.09,1784.0,2388.98,0.893,53.60,6202.00,4.026,1.7330,287.361820,38.714016
3441784,"K00976.01","FALSE POSITIVE",52.56901867,5.475e-05,-5.475e-05,6.7507,26900,78.54,25.85,-11.07,737.0,69.62,1.197,184.30,7240.00,4.178,1.7170,290.944370,38.538868
11192141,"K00977.01","CANDIDATE",1.353771892,3.751e-06,-3.751e-06,7.012,1349.1,430.99,136.1,-48.62,4903.0,136609.48,1.203,76.70,4283.00,2.012,15.7600,292.719640,48.852016
11494130,"K00978.01","FALSE POSITIVE",18.95491633,5.799e-05,-5.799e-05,24.249,867.5,71.39,8.6,-20.06,1139.0,397.48,1.228,249.30,6362.00,3.761,2.5340,284.026790,49.415428
7601633,"K00136.01","FALSE POSITIVE",15.663886949,7.055e-06,-7.055e-06,2.4775,5144.4,27.36,3.78,-7.02,1060.0,298.77,0.985,175.90,5996.00,3.901,2.2210,289.873470,43.203838
5648449,"K00979.01","FALSE POSITIVE",4.348866254,7.773e-06,-7.773e-06,3.2797,625.6,2436.69,497.5,-808.5,6421.0,401588.95,1.187,56.30,3598.00,0.650,101.4510,298.804110,40.843563
12167361,"K00980.01","FALSE POSITIVE",47.93094546,1.904e-05,-1.904e-05,2.6897,2144.4,68.02,15.94,-14.49,905.0,158.41,1.272,221.10,8214.00,4.104,1.9380,295.598720,50.720669
7626506,"K00150.01","CONFIRMED",8.408878137,6.128e-06,-6.128e-06,3.4967,798.9,2.28,0.19,-0.2,809.0,101.22,0.018,147.20,5551.00,4.508,0.8120,296.981020,43.209751
8386035,"K01136.01","FALSE POSITIVE",1.63484631,,,6.11,,,,,,,,,,,,298.211880,44.324638
8332986,"K01137.01","FALSE POSITIVE",302.38867822,8.599e-05,-8.599e-05,3.1229,41320,40.73,3.42,-2.75,238.0,0.76,1.134,294.80,5328.00,4.499,0.8570,301.709230,44.281792
8415745,"K01138.01","FALSE POSITIVE",31.82814583,4.381e-05,-4.381e-05,2.917,4456.8,35.8,11.17,-3.74,564.0,23.97,1.276,78.70,5908.00,4.507,0.9200,284.997380,44.410198
8378634,"K01139.01","FALSE POSITIVE",3.629442796,8.461e-06,-8.461e-06,5.63,426.6,3.28,0.72,-0.41,1434.0,1001.35,0.97,76.40,6506.00,4.336,1.2170,296.291960,44.332260
8397675,"K01140.01","CANDIDATE",0.553261874,9.3e-08,-9.3e-08,0.8875,1038.1,97.36,29.1,-67.89,3689.0,43709.08,1.246,202.20,5679.00,3.565,3.1420,301.475770,44.319759
8346392,"K01141.01","CONFIRMED",5.72812616,2.077e-05,-2.077e-05,2.0295,643.4,1.38,0.09,-0.08,569.0,24.74,0.22,20.80,3968.00,4.714,0.5480,282.724060,44.346470
6620003,"K01225.01","FALSE POSITIVE",1.714274727,1.12e-07,-1.12e-07,2.06728,28460.1,25,0.98,-1.21,827.0,110.02,1.182,987.20,3874.00,4.715,0.5350,295.622220,42.092880
6621116,"K01226.01","FALSE POSITIVE",137.75960504,3.352e-05,-3.352e-05,9.1713,83298,49.52,7.75,-18.04,396.0,5.81,0.776,885.90,5323.00,4.085,1.4520,295.866910,42.062672
6629332,"K01227.01","FALSE POSITIVE",2.155278342,1.009e-06,-1.009e-06,2.1064,20739,16.89,3.93,-1.57,1272.0,620.67,0.926,142.70,5665.00,4.568,0.8200,297.707120,42.047371
6387450,"K01228.01","FALSE POSITIVE",3.661326482,7.15e-07,-7.15e-07,2.5714,17846,12.07,1.66,-1.5,1023.0,258.60,0.812,424.60,5319.00,4.501,0.7980,298.091710,41.794128
6470149,"K01230.01","CANDIDATE",165.739861,0.0001766,-0.0001766,24.9393,7343.4,57.54,3.59,-10.03,692.0,54.10,0.263,527.80,5019.00,2.990,6.8360,298.948150,41.812149
6462874,"K01231.01","FALSE POSITIVE",22.34293693,8.374e-05,-8.374e-05,7.0813,2691.1,2.92,0.22,-0.3,399.0,6.01,0.001,35.30,4260.00,4.663,0.5800,297.335630,41.890480
11414511,"K00767.01","CONFIRMED",2.816504904,1.65e-07,-1.65e-07,2.50587,16813.7,12.21,1.62,-0.87,1219.0,521.13,0.105,1406.80,5532.00,4.452,0.9550,297.015470,49.225288
11442465,"K00768.01","FALSE POSITIVE",33.93373447,6.154e-05,-6.154e-05,14.561,8503.7,7.34,0.9,-0.6,430.0,8.11,0.812,236.10,5040.00,4.628,0.7050,284.172330,49.360722
11460018,"K00769.01","CONFIRMED",4.280963604,6.141e-06,-6.141e-06,2.875,750.8,2.3,0.58,-0.19,1012.0,247.87,0.424,61.80,5644.00,4.564,0.8310,294.265810,49.314091
11463211,"K00770.01","FALSE POSITIVE",1.50635409,4.7e-07,-4.7e-07,1.5155,2211.7,4.53,1.01,-0.44,1452.0,1054.12,0.86,181.10,5714.00,4.563,0.8310,295.665220,49.351009
11465813,"K00771.01","FALSE POSITIVE",670.645531,0.001237,-0.001237,53.412,18090.6,14.14,2.13,-0.71,196.0,0.35,0.701,642.70,5520.00,4.466,0.9830,296.698610,49.316479
11493732,"K00772.01","FALSE POSITIVE",61.2563628,0.000156,-0.000156,7.633,5123.3,39.87,12.79,-5.48,505.0,15.43,1.248,85.30,6144.00,4.402,1.0910,283.725920,49.479519
5794379,"K00842.02","CONFIRMED",36.06588163,8.305e-05,-8.305e-05,4.3246,1563.8,2.64,0.19,-0.26,397.0,5.88,0.26,51.70,4702.00,4.592,0.6860,292.913120,41.060921
5881688,"K00843.01","CONFIRMED",4.190425659,1.611e-06,-1.611e-06,2.8589,2877.4,6.21,2.05,-0.82,1234.0,547.90,0.458,240.60,6073.00,4.392,1.1350,293.496610,41.137589
6022556,"K00844.01","CONFIRMED",3.709870784,3.043e-06,-3.043e-06,3.0694,2020.3,4.35,0.64,-0.28,1151.0,415.10,0.023,116.10,5727.00,4.463,0.9780,283.864410,41.346458
6032497,"K00845.01","CONFIRMED",16.3297527,3.611e-05,-3.611e-05,6.271,1187.5,3.75,1.11,-0.47,727.0,66.08,0.791,74.60,5878.00,4.444,0.9870,288.510010,41.301769
6061119,"K00846.01","CONFIRMED",27.807566216,4.747e-06,-4.747e-06,4.21587,25391.1,13.84,3.63,-1.21,554.0,22.24,0.782,748.10,5862.00,4.584,0.7850,296.888210,41.396091
6191521,"K00847.01","CONFIRMED",80.8723469,0.0001468,-0.0001468,11.195,3604.6,7.59,1.24,-1.52,452.0,9.88,0.527,160.90,5510.00,4.222,1.2380,287.154300,41.565788
8256049,"K00909.01","FALSE POSITIVE",16.37198661,2.818e-05,-2.818e-05,3.8449,4147.6,540.37,39.25,-58.42,438.0,8.71,9.303,54.50,4187.00,4.656,0.5920,298.678620,44.175499
8414716,"K00910.01","CONFIRMED",5.392026903,6.664e-06,-6.664e-06,2.9804,1151.4,2.68,0.36,-0.19,850.0,123.33,0.314,77.40,5198.00,4.589,0.8010,284.430510,44.480530
8490993,"K00911.01","CONFIRMED",4.093578461,8.955e-06,-8.955e-06,2.5833,538.6,2.85,0.8,-0.34,1182.0,461.07,0.93,36.40,6077.00,4.471,0.9990,290.263280,44.556450
8490993,"K00911.02","CONFIRMED",105.145959,0.001997,-0.001997,8.593,685.4,3.43,0.96,-0.42,401.0,6.09,0.964,15.40,6077.00,4.471,0.9990,290.263280,44.556450
8505670,"K00912.01","CONFIRMED",10.8484518,1.631e-05,-1.631e-05,2.9993,1675.6,2.34,0.44,-0.43,499.0,14.66,0.21,64.50,4201.00,4.682,0.5910,295.579350,44.545959
8505670,"K00912.02","CONFIRMED",6.66833241,3.449e-05,-3.449e-05,1.915,362.3,1.18,0.21,-0.22,587.0,28.06,0.644,14.20,4201.00,4.682,0.5910,295.579350,44.545959
8359498,"K00127.01","CONFIRMED",3.578780566,1.83e-07,-1.83e-07,2.91089,11382.2,10.43,0.62,-0.62,1145.0,406.60,0.079,1838.40,5524.00,4.421,0.9940,289.607970,44.345421
1433962,"K00982.01","FALSE POSITIVE",1.592633181,,,5.5605,633.1,1.56,0.13,-0.12,1053.0,290.51,0.003,66.90,4506.00,4.626,0.6510,291.761960,37.098640
11607193,"K00983.02","FALSE POSITIVE",5.177577252,,,2.4777,1325.4,73.82,22.4,-13.81,1671.0,1846.90,1.341,23.60,7429.00,4.143,1.7960,289.874110,49.685490
1161345,"K00984.01","CONFIRMED",4.28746668,1.524e-05,-1.524e-05,1.5693,790.1,2.29,0.22,-0.1,942.0,186.31,0.374,19.40,5296.00,4.576,0.8150,291.048800,36.839882
10227501,"K00985.01","FALSE POSITIVE",2.002779769,7.647e-06,-7.647e-06,2.231,260.5,1.42,0.29,-0.19,1311.0,696.40,0.242,22.20,5346.00,4.440,0.8920,298.447750,47.264999
2854698,"K00986.01","CONFIRMED",8.18739443,1.944e-05,-1.944e-05,3.0472,517.6,1.92,0.13,-0.14,782.0,88.36,0.377,38.40,5251.00,4.494,0.8490,291.925960,38.014118
2854698,"K00986.02","CONFIRMED",76.0498163,0.0008776,-0.0008776,7.158,445.9,1.75,0.11,-0.13,372.0,4.53,0.015,17.40,5251.00,4.494,0.8490,291.925960,38.014118
7295235,"K00987.01","CONFIRMED",3.179267286,3.255e-06,-3.255e-06,1.0246,200.9,1.21,0.14,-0.06,1101.0,347.01,0.171,41.00,5511.00,4.554,0.8570,295.574160,42.806438
8288947,"K01142.01","CONFIRMED",3.75574267,1.068e-05,-1.068e-05,2.2911,417.4,1.58,0.27,-0.12,977.0,215.46,0.127,27.90,5311.00,4.588,0.7880,287.477420,44.237511
8312852,"K01143.01","FALSE POSITIVE",7.44042933,1.908e-05,-1.908e-05,2.991,547.3,2.74,0.77,-0.26,883.0,144.12,0.968,34.00,5815.00,4.540,0.8770,296.307620,44.211460
8302450,"K01144.01","FALSE POSITIVE",2.44199803,1.066e-05,-1.066e-05,2.759,251.7,1.44,0.35,-0.12,1282.0,638.05,0.856,27.20,5970.00,4.564,0.7960,292.859650,44.200642
